Class ID,Preferred Label,Synonyms,Definitions,Parents
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Pascal,Pascal,,"The pascal (symbol: Pa) is the SI derived unit of pressure. It is a measure of force per unit area, and defined as one newton per sqare meter.
1 Pa = N m-2",http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MillimeterSquared,MillimeterSquared,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Minute,Minute,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#PoundToKilogram,PoundToKilogram,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NominalHourToSecond,NominalHourToSecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Hectometer,Hectometer,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#KilometerToMeter,KilometerToMeter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#FootGoldCoastToMeter,FootGoldCoastToMeter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Entity,Entity,,"An entity is an object (e.g., a tree, a community, an ecological process). Entities constitute the foci of observations, i.e., every observation is of exactly one entity.",http://www.w3.org/2002/07/owl#Thing
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#MagneticFieldStrength,MagneticFieldStrength,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#AcreToSquareMeter,AcreToSquareMeter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MicromolePerLiter,MicromolePerLiter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MicromolePerKilogram,MicromolePerKilogram,,"Unit of concentration often used for gasses (e.g., oxygen, or O2) because it is related to solubility measurements.",http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#ReciprocalMeter,ReciprocalMeter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Ton,Ton,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Microgram,Microgram,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MicronToMeter,MicronToMeter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NominalWeekToSecond,NominalWeekToSecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#IdentifyingCharacteristic,Identifying Characteristic,,"An identifying characteristic is used to identify or name an entity either globally or within a context, such as a name of a lake or a tag number assigned to a tree. Unlike a MeasuredCharacteristic, an IdentifyingCharacteristic is assigned and not measured.",http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Characteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,Unit Conversion,,A unit conversion is a mapping from a source unit to a target unit via a multiplier and an offset value.,http://www.w3.org/2002/07/owl#Thing
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,Composite Unit,,"A composite unit is the product of at least two base or derived units. For example, 'meter per second square' denotes a composite unit defined over 'meter' (a base unit) and 'per second square' (a derived unit).",http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Unit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#DekagramToKilogram,DekagramToKilogram,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Liter,Liter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#WaveNumber,WaveNumber,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NominalHour,NominalHour,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Mass,Mass,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MicrogramPerMeterCubed,MicrogramPerMeterCubed,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Lumen,Lumen,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#FootToMeter,FootToMeter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NominalYearToSecond,NominalYearToSecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#KilogramPerLiter,KilogramPerLiter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MegagramToKilogram,MegagramToKilogram,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Measurement,Measurement,,"A measurement is an assertion that a characteristic of an entity had a particular value with respect to an observation event.  A measurement is comprised of a characteristic, a value, a measurement standard, and a protocol. Measurements can also have precision as well as a description of the methods used. Measurements can encapsulate characteristics that were recorded, but not necessarily measured in a physical sense.  For example, the name of a location and a taxon can be captured through measurements.",http://www.w3.org/2002/07/owl#Thing
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Time,Time,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Kilohertz,Kilohertz,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NanosecondToSecond,NanosecondToSecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#MassPerMass,MassPerMass,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MilligramPerMeterSquaredPerDay,MilligramPerMeterSquaredPerDay,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Centisecond,Centisecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Ampere,Ampere,,The ampere is the SI unit of electric current and is one of the seven SI base units.,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MeterPerSecond,MeterPerSecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Amount,Amount,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#CentigramToKilogram,CentigramToKilogram,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Grad,Grad,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NominalYear,NominalYear,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MicrogramPerGram,MicrogramPerGram,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Irradiance,Irradiance,,"Irradiance, radiant emittance, and radiant exitance are radiometry terms for the power per unit area of electromagnetic radiation  at a surface. ""Irradiance"" is used when the electromagnetic radiation is incident on the surface. ""Radiant exitance"" or ""radiant emittance"" is used when the radiation is emerging from the surface. The SI units for all of these quantities are watts per square meter (W/m2) (wikipedia).  All of these quantities characterize the total amount of radiation present, at all frequencies. It is also common to consider each frequency in the spectrum separately. When this is done for radiation incident on a surface, it is called spectral irradiance, and has SI units W/m3, or commonly W·m−2·nm−1.",http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Kilometer,Kilometer,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#DegreToRadian,DegreToRadian,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#DekameterToMeter,DekameterToMeter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#GramPerMeterCubed,GramPerMeterCubed,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#KilogramPerMeterSquaredPerDay,KilogramPerMeterSquaredPerDay,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Day,Day,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Meter,Meter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#ArealMassDensityRate,ArealMassDensityRate,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MillimolePerMeterCubed,MillimolePerMeterCubed,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Kilosecond,Kilosecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Tonne,Tonne,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Hour,Hour,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#LinkClarkeToMeter,LinkClarkeToMeter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#ObservationCollection,Observation Collection,,An observation collection is a container for a set of observations.,http://www.w3.org/2002/07/owl#Thing
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#DecisecondToSecond,DecisecondToSecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#AmountOfSubstanceWeight,AmountOfSubstanceWeight,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#MagneticFluxDensity,MagneticFluxDensity,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Decisecond,Decisecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#TagNumber,TagNumber,,provides an alphanumeric string of characters to refer to an entity. A TagNumber is typically used to uniquely identify an entity such as a sample or an individual specimen such as a tree or a rock sample.,http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Decimeter,Decimeter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Frequency,Frequency,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#LiterPerSecond,LiterPerSecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#LifeStage,Life Stage,,The developmental stage of life of a given organism.,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MegasecondToSecond,MegasecondToSecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#BarToKilopascal,BarToKilopascal,,"The bar (symbol: bar) is a unit of pressure equal to 100 kilopascals, and roughly equal to the atmospheric pressure on Earth at sea level.",http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Megameter,Megameter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#GramPerLiter,GramPerLiter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MillisiemensPerMeter,MillisiemensPerMeter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Gallon,Gallon,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#GradToRadian,GradToRadian,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#LinkClarke,LinkClarke,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Name,Name,,"provides a character phrase to refer to an entity. A Name is typically used to reference an entity. For example, the Name for a particular instance of a lake might be 'Lake Tahoe'.",http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#IdentifyingCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Hectare,Hectare,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#MassSpecificLength,MassSpecificLength,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MillibarToBar,MillibarToBar,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#YardToMeter,YardToMeter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Transmissivity,Transmissivity,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#AcreToMeterSquared,AcreToMeterSquared,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Hectogram,Hectogram,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Current,Current,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Nanogram,Nanogram,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Conductance,Conductance,,measures how easily electricity flows along a certain path through an electrical element. The SI derived unit for electrical conductance is the siemens,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#HourToSecond,HourToSecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Percent,Percent,,Ratio of two quantities as percent composition (1:100).,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#CurrentDensity,CurrentDensity,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Hertz,Hertz,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Yard,Yard,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasurementType,Measurement Type,,"A MeasurementType describes the type of a Measurement in which the Measurement would follow the associated Protocol to record the value of the associated Characteristic of the associated Entity using the associated Standard.  Any of these associated properties may be omitted, in which case the MeasurementType is only constrained by the provided associations. A MeasurementType is a hypothetical construct, in that it is not associated with a particular instance of a Measurement.",http://www.w3.org/2002/07/owl#Thing
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MicroeinsteinsPerMeterSquaredPerSecond,MicroeinsteinsPerMeterSquaredPerSecond,,"An einstein is a unit used in irradiance and in photochemistry. One einstein is defined as one mole of photons, regardless of their frequency. Therefore, the number of photons in an einstein is Avogadro's number, 6.022×1023.

Quantum flux of Photosynthetically active radiation (PAR) is usually reported in microeinsteins per second per square meter, one microeinstein being one-millionth of an einstein.

Irradiance might be measured in einsteins per square metre per second, if the source is monochromatic. (note: If the optical frequency is not well defined this is a sloppy misuse of the term irradiance, which is defined in terms of power per unit area, and p.


The einstein is used in studies of photosynthesis since the light requirement for the production of a given quantity of oxygen is a fixed number of photosynthetically active photons (about nine photosynthetically active einsteins per mole of oxygen formed).

It is named in honor of Albert Einstein, who in a 1905 paper explained the photoelectric effect in terms of light quanta, now called photons, an idea introduced by Max Planck.",http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#InchToMeter,InchToMeter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Molality,Molality,,Molality amount of substance of solute B in a solution divided by the mass of the solvent: Often favored because measurements of mass are more precise than measurements of volume.,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#MassFlux,MassFlux,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Kilopascal,Kilopascal,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MillimeterToMeter,MillimeterToMeter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#HectosecondToSecond,HectosecondToSecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Capacitance,Capacitance,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Volt,Volt,,"The volt is defined as the value of the voltage across a conductor when a current of one ampere dissipates one watt of power in the conductor.[2] It can be written in terms of SI base units as: m2 · kg · s−3 · A−1. It is also equal to one joule of energy per coulomb of charge, J/C.",http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MilligramPerLiter,MilligramPerLiter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Are,Are,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Hectosecond,Hectosecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Temperature,Temperature,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Millibar,Millibar,,A millibar is a unit pressure commonly used in meterology. 1 mbar = 0.001 bar = 0.1 kPa = 1 hPa (hectopascal),http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#SiemensPerMeter,SiemensPerMeter,,"Conductivity is the reciprocal (inverse) of electrical resistivity, ρ, and has the SI units of siemens per metre (S·m-1). ""siemens"" is used for both singular and plural.",http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#KilogramPerMeterSquared,KilogramPerMeterSquared,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NauticalMileToMeter,NauticalMileToMeter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MileSquared,MileSquared,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredValue,Measurement Value,,"A measurement value is a quantitative or qualitative result of a measurement. Measurement values can contain a coded representation of the result, e.g., as a number or string.",http://www.w3.org/2002/07/owl#Thing
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Energy,Energy,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Pressure,Pressure,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Centigram,Centigram,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MolePerMeterCubed,MolePerMeterCubed,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Centimeter,Centimeter,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Dekagram,Dekagram,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NominalMinuteToSecond,NominalMinuteToSecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MicromolePerMeterCubed,MicromolePerMeterCubed,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#ArealDensity,ArealDensity,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Unit,Unit,,"A unit is a standard quantification for physical measurements. A unit is either a base unit, a composite unit, or a derived unit.",http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Angle,Angle,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Celsius,Celsius,,The degree Celsius is a unit of thermodynamic temperature with the same magnitude as the unit kelvin but where absolute zero (0 Kelvin) is defined as -273.15 degrees Celsius.,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#VolumePerVolume,VolumePerVolume,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#CentimeterPerSecond,CentimeterPerSecond,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#GramToKilogram,GramToKilogram,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Quart,Quart,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit
